cnf_file,category,priority_folder,DLIS,watched_literals,expected_result,actual_result,correct,exit_code,timed_out,monitor_start_time,monitor_total_time,monitor_unit_propagation_time,monitor_peak_memory_kb,monitor_clause_checks,monitor_variable_assignments,monitor_backtrack_count,monitor_state_copies,monitor_unit_propagation_rounds,monitor_unit_propagation_calls,monitor_current_recursion_depth,monitor_max_recursion_depth,stderr
test/unsat/UUF150.645.100/uuf150-036.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167191.553831,2.598017,0.219367,3824,62500,580768,33978,50967,421832,33979,0,32,
test/unsat/UUF150.645.100/uuf150-037.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167194.155819,4.689518,0.339263,3912,62826,1022207,58624,87936,730875,58625,0,32,
test/unsat/UUF150.645.100/uuf150-038.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167198.848687,8.499330,1.180895,3916,289604,1791302,103766,155649,1312309,103767,0,37,
test/unsat/UUF150.645.100/uuf150-039.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167207.352230,4.789501,0.597580,3908,100440,906079,56252,84378,650560,56253,0,30,
test/unsat/UUF150.645.100/uuf150-040.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167212.145593,8.196375,0.750207,4008,192116,1735226,98818,148227,1264207,98819,0,36,
test/unsat/UUF150.645.100/uuf150-041.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167220.347180,6.700045,0.960408,4156,175776,1240101,78604,117906,891225,78605,0,36,
test/unsat/UUF150.645.100/uuf150-042.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167227.051317,6.894724,0.625566,3984,101356,1260889,79004,118506,902820,79005,0,32,
test/unsat/UUF150.645.100/uuf150-043.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167233.950053,1.594671,0.028284,3912,31388,332160,19164,28746,239238,19165,0,31,
test/unsat/UUF150.645.100/uuf150-044.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167235.548717,8.104363,1.431632,3996,141642,1728927,102976,154464,1262293,102977,0,34,
test/unsat/UUF150.645.100/uuf150-045.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167243.742839,3.510521,0.404551,4084,55304,660996,38422,57633,477397,38423,0,31,
test/unsat/UUF150.645.100/uuf150-046.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167247.345389,5.997036,1.138145,4228,95362,1135229,65026,97539,818730,65027,0,35,
test/unsat/UUF150.645.100/uuf150-047.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167253.347254,5.894318,0.786265,4116,99656,1112526,67364,101046,797061,67365,0,34,
test/unsat/UUF150.645.100/uuf150-048.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167259.246220,8.701883,1.005809,3948,114260,1788457,107110,160665,1272353,107111,0,37,
test/unsat/UUF150.645.100/uuf150-049.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167267.953329,4.892240,0.599302,4004,83082,881145,52290,78435,631033,52291,0,35,
test/unsat/UUF150.645.100/uuf150-050.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167272.849884,7.302774,0.726330,4128,110138,1411867,84244,126366,1034161,84245,0,35,
