cnf_file,category,priority_folder,DLIS,watched_literals,expected_result,actual_result,correct,exit_code,timed_out,monitor_start_time,monitor_total_time,monitor_unit_propagation_time,monitor_peak_memory_kb,monitor_clause_checks,monitor_variable_assignments,monitor_backtrack_count,monitor_state_copies,monitor_unit_propagation_rounds,monitor_unit_propagation_calls,monitor_current_recursion_depth,monitor_max_recursion_depth,stderr
test/unsat/UUF50.218.1000/uuf50-024.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166928.443087,0.003154,0.002840,1936,163745,1949,268,402,512,269,0,11,
test/unsat/UUF50.218.1000/uuf50-025.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166928.545525,0.197978,0.197258,1828,864834,10681,1314,1971,2816,1315,0,17,
test/unsat/UUF50.218.1000/uuf50-026.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166928.843826,0.004686,0.004228,1960,235066,2637,370,555,774,371,0,15,
test/unsat/UUF50.218.1000/uuf50-027.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166928.944011,0.101064,0.100673,1928,564014,7055,846,1269,1902,847,0,19,
test/unsat/UUF50.218.1000/uuf50-028.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166929.143279,0.200764,0.194004,1952,948019,11720,1508,2262,3159,1509,0,19,
test/unsat/UUF50.218.1000/uuf50-029.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166929.347610,0.101957,0.009459,1896,493718,6186,726,1089,1653,727,0,19,
test/unsat/UUF50.218.1000/uuf50-030.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166929.542434,0.104181,0.103318,1952,547778,6813,954,1431,1905,955,0,17,
test/unsat/UUF50.218.1000/uuf50-031.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166929.741560,0.005789,0.005446,1820,308490,3630,470,705,1008,471,0,16,
test/unsat/UUF50.218.1000/uuf50-032.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166929.846177,0.096579,0.096015,1832,125038,1551,208,312,410,209,0,13,
test/unsat/UUF50.218.1000/uuf50-033.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166929.946164,0.006097,0.005694,1908,318242,4031,500,750,1061,501,0,20,
test/unsat/UUF50.218.1000/uuf50-034.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166930.044080,0.007605,0.007096,1908,391005,4995,620,930,1323,621,0,16,
test/unsat/UUF50.218.1000/uuf50-035.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166930.142614,0.103652,0.103241,1980,657739,8398,1140,1710,2235,1141,0,18,
test/unsat/UUF50.218.1000/uuf50-036.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166930.343061,0.101438,0.101045,1864,590654,7657,1052,1578,2049,1053,0,20,
test/unsat/UUF50.218.1000/uuf50-037.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166930.447407,0.097366,0.096987,2012,329966,3768,534,801,1150,535,0,19,
test/unsat/UUF50.218.1000/uuf50-038.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166930.549133,0.192431,0.006379,1864,329005,3780,522,783,1096,523,0,15,
test/unsat/UUF50.218.1000/uuf50-039.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166930.745387,0.201241,0.200579,1896,1452942,20522,2534,3801,4978,2535,0,19,
test/unsat/UUF50.218.1000/uuf50-040.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.043725,0.099367,0.098851,1936,438585,5212,634,951,1442,635,0,19,
test/unsat/UUF50.218.1000/uuf50-041.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.242056,0.099904,0.099504,1824,444925,5451,714,1071,1541,715,0,19,
test/unsat/UUF50.218.1000/uuf50-042.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.346864,0.202005,0.201457,1936,1105561,13140,1670,2505,3661,1671,0,18,
